machine_id,shift_date,shift,planned_time_mins,actual_run_time_mins,good_units,total_units,downtime_mins,downtime_reason,availability,quality,oee
M01,2025-03-05,Day,480,465,750,935,15,Mechanical Failure,0.9688,0.8021,0.7771
M01,2025-03-05,Night,480,443,784,991,37,Quality Check Hold,0.9229,0.7911,0.7301
M02,2025-03-05,Day,480,436,699,876,44,Planned Maintenance,0.9083,0.7979,0.7247
M02,2025-03-05,Night,480,454,793,1047,26,Mechanical Failure,0.9458,0.7574,0.7163
M03,2025-03-05,Day,480,372,641,687,108,Operator Break,0.775,0.933,0.7231
M03,2025-03-05,Night,480,429,619,801,51,Operator Break,0.8938,0.7728,0.6907
M04,2025-03-05,Day,480,344,645,683,136,Changeover,0.7167,0.9444,0.6769
M04,2025-03-05,Night,480,398,604,806,82,Mechanical Failure,0.8292,0.7494,0.6214
M05,2025-03-05,Day,480,426,620,705,54,Planned Maintenance,0.8875,0.8794,0.7805
M05,2025-03-05,Night,480,429,740,932,51,Planned Maintenance,0.8938,0.794,0.7097
M06,2025-03-05,Day,480,388,706,843,92,Mechanical Failure,0.8083,0.8375,0.677
M06,2025-03-05,Night,480,438,606,809,42,Planned Maintenance,0.9125,0.7491,0.6836
M07,2025-03-05,Day,480,447,711,949,33,Planned Maintenance,0.9312,0.7492,0.6977
M07,2025-03-05,Night,480,464,632,843,16,Material Shortage,0.9667,0.7497,0.7247
M08,2025-03-05,Day,480,413,878,894,67,Planned Maintenance,0.8604,0.9821,0.845
M08,2025-03-05,Night,480,397,710,799,83,Mechanical Failure,0.8271,0.8886,0.735
M01,2025-03-06,Day,480,424,910,981,56,Electrical Fault,0.8833,0.9276,0.8193
M01,2025-03-06,Night,480,337,569,575,143,Changeover,0.7021,0.9896,0.6948
M02,2025-03-06,Day,480,436,962,1072,44,None,0.9083,0.8974,0.8151
M02,2025-03-06,Night,480,449,603,780,31,Electrical Fault,0.9354,0.7731,0.7232
M03,2025-03-06,Day,480,386,585,657,94,Material Shortage,0.8042,0.8904,0.7161
M03,2025-03-06,Night,480,459,633,845,21,Planned Maintenance,0.9562,0.7491,0.7163
M04,2025-03-06,Day,480,441,673,898,39,None,0.9188,0.7494,0.6885
M04,2025-03-06,Night,480,372,559,746,108,Operator Break,0.775,0.7493,0.5807
M05,2025-03-06,Day,480,340,609,616,140,Mechanical Failure,0.7083,0.9886,0.7002
M05,2025-03-06,Night,480,421,662,755,59,Material Shortage,0.8771,0.8768,0.769
M06,2025-03-06,Day,480,401,599,733,79,Planned Maintenance,0.8354,0.8172,0.6827
M06,2025-03-06,Night,480,338,595,762,142,Mechanical Failure,0.7042,0.7808,0.5498
M07,2025-03-06,Day,480,345,500,602,135,Electrical Fault,0.7188,0.8306,0.597
M07,2025-03-06,Night,480,349,522,691,131,Quality Check Hold,0.7271,0.7554,0.5493
M08,2025-03-06,Day,480,345,731,739,135,Mechanical Failure,0.7188,0.9892,0.711
M08,2025-03-06,Night,480,345,681,708,135,Operator Break,0.7188,0.9619,0.6914
M01,2025-03-07,Day,480,450,789,942,30,Electrical Fault,0.9375,0.8376,0.7852
M01,2025-03-07,Night,480,385,571,671,95,Changeover,0.8021,0.851,0.6826
M02,2025-03-07,Day,480,391,731,739,89,Quality Check Hold,0.8146,0.9892,0.8058
M02,2025-03-07,Night,480,344,652,732,136,Planned Maintenance,0.7167,0.8907,0.6384
M03,2025-03-07,Day,480,369,695,731,111,Mechanical Failure,0.7688,0.9508,0.731
M03,2025-03-07,Night,480,433,609,812,47,Planned Maintenance,0.9021,0.75,0.6766
M04,2025-03-07,Day,480,361,568,638,119,Material Shortage,0.7521,0.8903,0.6696
M04,2025-03-07,Night,480,418,684,912,62,Changeover,0.8708,0.75,0.6531
M05,2025-03-07,Day,480,444,782,845,36,Changeover,0.925,0.9254,0.856
M05,2025-03-07,Night,480,397,592,710,83,Mechanical Failure,0.8271,0.8338,0.6896
M06,2025-03-07,Day,480,382,735,893,98,Operator Break,0.7958,0.8231,0.655
M06,2025-03-07,Night,480,382,671,895,98,Changeover,0.7958,0.7497,0.5966
M07,2025-03-07,Day,480,393,633,844,87,None,0.8188,0.75,0.6141
M07,2025-03-07,Night,480,341,603,780,139,Operator Break,0.7104,0.7731,0.5492
M08,2025-03-07,Day,480,433,851,930,47,Planned Maintenance,0.9021,0.9151,0.8255
M08,2025-03-07,Night,480,362,552,624,118,Material Shortage,0.7542,0.8846,0.6672
M01,2025-03-08,Day,480,398,765,814,82,None,0.8292,0.9398,0.7793
M01,2025-03-08,Night,480,356,638,686,124,Changeover,0.7417,0.93,0.6898
M02,2025-03-08,Day,480,340,667,674,140,Changeover,0.7083,0.9896,0.7009
M02,2025-03-08,Night,480,408,573,745,72,Changeover,0.85,0.7691,0.6537
M03,2025-03-08,Day,480,412,678,809,68,Mechanical Failure,0.8583,0.8381,0.7193
M03,2025-03-08,Night,480,397,712,917,83,Material Shortage,0.8271,0.7764,0.6422
M04,2025-03-08,Day,480,383,653,775,97,Mechanical Failure,0.7979,0.8426,0.6723
M04,2025-03-08,Night,480,422,565,754,58,Mechanical Failure,0.8792,0.7493,0.6588
M05,2025-03-08,Day,480,462,785,966,18,None,0.9625,0.8126,0.7821
M05,2025-03-08,Night,480,394,813,953,86,Planned Maintenance,0.8208,0.8531,0.7002
M06,2025-03-08,Day,480,401,664,886,79,Planned Maintenance,0.8354,0.7494,0.626
M06,2025-03-08,Night,480,397,540,720,83,Electrical Fault,0.8271,0.75,0.6203
M07,2025-03-08,Day,480,398,596,795,82,Planned Maintenance,0.8292,0.7497,0.6217
M07,2025-03-08,Night,480,364,574,766,116,Changeover,0.7583,0.7493,0.5682
M08,2025-03-08,Day,480,388,846,885,92,Mechanical Failure,0.8083,0.9559,0.7727
M08,2025-03-08,Night,480,381,823,871,99,Electrical Fault,0.7938,0.9449,0.7501
M01,2025-03-09,Day,480,354,797,806,126,Quality Check Hold,0.7375,0.9888,0.7292
M01,2025-03-09,Night,480,363,712,720,117,Material Shortage,0.7562,0.9889,0.7478
M02,2025-03-09,Day,480,429,699,851,51,Electrical Fault,0.8938,0.8214,0.7342
M02,2025-03-09,Night,480,464,755,1007,16,Mechanical Failure,0.9667,0.7498,0.7248
M03,2025-03-09,Day,480,402,681,739,78,Changeover,0.8375,0.9215,0.7718
M03,2025-03-09,Night,480,416,714,953,64,Mechanical Failure,0.8667,0.7492,0.6493
M04,2025-03-09,Day,480,395,662,806,85,None,0.8229,0.8213,0.6758
M04,2025-03-09,Night,480,393,545,727,87,Planned Maintenance,0.8188,0.7497,0.6139
M05,2025-03-09,Day,480,454,809,874,26,Material Shortage,0.9458,0.9256,0.8754
M05,2025-03-09,Night,480,403,840,935,77,Changeover,0.8396,0.8984,0.7543
M06,2025-03-09,Day,480,373,623,752,107,Material Shortage,0.7771,0.8285,0.6438
M06,2025-03-09,Night,480,383,567,756,97,Changeover,0.7979,0.75,0.5984
M07,2025-03-09,Day,480,394,627,836,86,Planned Maintenance,0.8208,0.75,0.6156
M07,2025-03-09,Night,480,467,644,859,13,Changeover,0.9729,0.7497,0.7294
M08,2025-03-09,Day,480,375,840,849,105,Material Shortage,0.7812,0.9894,0.7729
M08,2025-03-09,Night,480,359,635,653,121,Electrical Fault,0.7479,0.9724,0.7273
M01,2025-03-10,Day,480,354,647,654,126,Changeover,0.7375,0.9893,0.7296
M01,2025-03-10,Night,480,443,772,952,37,Mechanical Failure,0.9229,0.8109,0.7484
M02,2025-03-10,Day,480,336,625,632,144,Operator Break,0.7,0.9889,0.6922
M02,2025-03-10,Night,480,423,561,748,57,Planned Maintenance,0.8812,0.75,0.6609
M03,2025-03-10,Day,480,408,744,794,72,Mechanical Failure,0.85,0.937,0.7964
M03,2025-03-10,Night,480,382,721,847,98,Operator Break,0.7958,0.8512,0.6774
M04,2025-03-10,Day,480,351,608,682,129,Material Shortage,0.7312,0.8915,0.6519
M04,2025-03-10,Night,480,351,611,731,129,Electrical Fault,0.7312,0.8358,0.6111
M05,2025-03-10,Day,480,451,825,959,29,Operator Break,0.9396,0.8603,0.8083
M05,2025-03-10,Night,480,366,783,791,114,Mechanical Failure,0.7625,0.9899,0.7548
M06,2025-03-10,Day,480,376,642,747,104,Planned Maintenance,0.7833,0.8594,0.6732
M06,2025-03-10,Night,480,399,627,836,81,Changeover,0.8312,0.75,0.6234
M07,2025-03-10,Day,480,432,699,932,48,Planned Maintenance,0.9,0.75,0.675
M07,2025-03-10,Night,480,464,695,927,16,Electrical Fault,0.9667,0.7497,0.7247
M08,2025-03-10,Day,480,351,770,778,129,Mechanical Failure,0.7312,0.9897,0.7237
M08,2025-03-10,Night,480,438,775,1026,42,Material Shortage,0.9125,0.7554,0.6893
M01,2025-03-11,Day,480,370,663,670,110,Changeover,0.7708,0.9896,0.7628
M01,2025-03-11,Night,480,450,763,970,30,Mechanical Failure,0.9375,0.7866,0.7374
M02,2025-03-11,Day,480,386,847,878,94,Operator Break,0.8042,0.9647,0.7758
M02,2025-03-11,Night,480,440,772,979,40,Mechanical Failure,0.9167,0.7886,0.7229
M03,2025-03-11,Day,480,442,682,829,38,Mechanical Failure,0.9208,0.8227,0.7575
M03,2025-03-11,Night,480,434,589,786,46,Changeover,0.9042,0.7494,0.6776
M04,2025-03-11,Day,480,342,679,697,138,Planned Maintenance,0.7125,0.9742,0.6941
M04,2025-03-11,Night,480,405,604,806,75,Mechanical Failure,0.8438,0.7494,0.6323
M05,2025-03-11,Day,480,396,674,716,84,Mechanical Failure,0.825,0.9413,0.7766
M05,2025-03-11,Night,480,456,843,1061,24,Planned Maintenance,0.95,0.7945,0.7548
M06,2025-03-11,Day,480,341,699,729,139,Operator Break,0.7104,0.9588,0.6811
M06,2025-03-11,Night,480,449,603,805,31,Mechanical Failure,0.9354,0.7491,0.7007
M07,2025-03-11,Day,480,454,673,898,26,Planned Maintenance,0.9458,0.7494,0.7088
M07,2025-03-11,Night,480,395,619,826,85,Changeover,0.8229,0.7494,0.6167
M08,2025-03-11,Day,480,430,876,930,50,Operator Break,0.8958,0.9419,0.8438
M08,2025-03-11,Night,480,396,849,977,84,Quality Check Hold,0.825,0.869,0.7169
M01,2025-03-12,Day,480,437,788,863,43,Mechanical Failure,0.9104,0.9131,0.8313
M02,2025-03-12,Day,480,405,848,873,75,Planned Maintenance,0.8438,0.9714,0.8197
M02,2025-03-12,Night,480,383,637,692,97,Planned Maintenance,0.7979,0.9205,0.7345
M03,2025-03-12,Day,480,351,623,653,129,Planned Maintenance,0.7312,0.9541,0.6976
M03,2025-03-12,Night,480,366,584,642,114,Mechanical Failure,0.7625,0.9097,0.6936
M04,2025-03-12,Day,480,351,597,623,129,None,0.7312,0.9583,0.7007
M04,2025-03-12,Night,480,372,510,666,108,Quality Check Hold,0.775,0.7658,0.5935
M05,2025-03-12,Day,480,458,753,930,22,Changeover,0.9542,0.8097,0.7726
M05,2025-03-12,Night,480,344,734,742,136,Electrical Fault,0.7167,0.9892,0.709
M06,2025-03-12,Day,480,430,602,803,50,Quality Check Hold,0.8958,0.7497,0.6716
M06,2025-03-12,Night,480,382,486,648,98,Changeover,0.7958,0.75,0.5968
M07,2025-03-12,Night,480,425,688,918,55,None,0.8854,0.7495,0.6636
M08,2025-03-12,Day,480,417,836,924,63,None,0.8688,0.9048,0.7861
M08,2025-03-12,Night,480,354,673,680,126,Electrical Fault,0.7375,0.9897,0.7299
M01,2025-03-13,Day,480,362,687,694,118,Electrical Fault,0.7542,0.9899,0.7466
M01,2025-03-13,Night,480,428,714,891,52,Mechanical Failure,0.8917,0.8013,0.7145
M02,2025-03-13,Day,480,425,810,925,55,Electrical Fault,0.8854,0.8757,0.7753
M02,2025-03-13,Night,480,463,720,961,17,Electrical Fault,0.9646,0.7492,0.7227
M03,2025-03-13,Day,480,456,672,896,24,Quality Check Hold,0.95,0.75,0.7125
M03,2025-03-13,Night,480,433,613,818,47,Operator Break,0.9021,0.7494,0.676
M04,2025-03-13,Day,480,398,581,727,82,Material Shortage,0.8292,0.7992,0.6627
M04,2025-03-13,Night,480,357,546,693,123,Electrical Fault,0.7438,0.7879,0.586
M05,2025-03-13,Day,480,435,880,919,45,Electrical Fault,0.9062,0.9576,0.8678
M05,2025-03-13,Night,480,392,677,771,88,Mechanical Failure,0.8167,0.8781,0.7171
M06,2025-03-13,Day,480,437,738,985,43,Operator Break,0.9104,0.7492,0.6821
M06,2025-03-13,Night,480,349,496,606,131,None,0.7271,0.8185,0.5951
M07,2025-03-13,Day,480,416,517,690,64,Planned Maintenance,0.8667,0.7493,0.6494
M07,2025-03-13,Night,480,418,643,858,62,Operator Break,0.8708,0.7494,0.6526
M08,2025-03-13,Night,480,458,638,833,22,Material Shortage,0.9542,0.7659,0.7308
M01,2025-03-14,Day,480,369,800,809,111,Mechanical Failure,0.7688,0.9889,0.7603
M01,2025-03-14,Night,480,422,705,883,58,Electrical Fault,0.8792,0.7984,0.702
M02,2025-03-14,Day,480,414,864,978,66,Material Shortage,0.8625,0.8834,0.7619
M02,2025-03-14,Night,480,410,702,886,70,Planned Maintenance,0.8542,0.7923,0.6768
M03,2025-03-14,Day,480,344,693,700,136,Changeover,0.7167,0.99,0.7095
M03,2025-03-14,Night,480,450,664,886,30,Planned Maintenance,0.9375,0.7494,0.7026
M04,2025-03-14,Day,480,411,632,759,69,Quality Check Hold,0.8562,0.8327,0.713
M04,2025-03-14,Night,480,425,650,867,55,Material Shortage,0.8854,0.7497,0.6638
M05,2025-03-14,Day,480,464,862,1000,16,Material Shortage,0.9667,0.862,0.8333
M05,2025-03-14,Night,480,350,637,652,130,Operator Break,0.7292,0.977,0.7124
M06,2025-03-14,Day,480,466,813,1085,14,Changeover,0.9708,0.7493,0.7274
M06,2025-03-14,Night,480,411,712,950,69,Mechanical Failure,0.8562,0.7495,0.6417
M07,2025-03-14,Day,480,419,732,977,61,Planned Maintenance,0.8729,0.7492,0.654
M07,2025-03-14,Night,480,422,744,993,58,None,0.8792,0.7492,0.6587
M08,2025-03-14,Day,480,382,646,653,98,Changeover,0.7958,0.9893,0.7873
M08,2025-03-14,Night,480,464,695,927,16,None,0.9667,0.7497,0.7247
M01,2025-03-15,Day,480,381,697,712,99,Planned Maintenance,0.7938,0.9789,0.7771
M01,2025-03-15,Night,480,458,663,884,22,Mechanical Failure,0.9542,0.75,0.7156
M02,2025-03-15,Day,480,342,718,726,138,Changeover,0.7125,0.989,0.7047
M02,2025-03-15,Night,480,383,633,743,97,Planned Maintenance,0.7979,0.852,0.6798
M03,2025-03-15,Day,480,351,736,744,129,Mechanical Failure,0.7312,0.9892,0.7233
M03,2025-03-15,Night,480,465,664,886,15,Material Shortage,0.9688,0.7494,0.726
M04,2025-03-15,Day,480,379,608,675,101,Mechanical Failure,0.7896,0.9007,0.7112
M04,2025-03-15,Night,480,338,722,779,142,Changeover,0.7042,0.9268,0.6527
M05,2025-03-15,Day,480,379,867,876,101,Material Shortage,0.7896,0.9897,0.7815
M05,2025-03-15,Night,480,386,804,829,94,Changeover,0.8042,0.9698,0.7799
M06,2025-03-15,Day,480,455,714,953,25,Planned Maintenance,0.9479,0.7492,0.7102
M06,2025-03-15,Night,480,442,666,889,38,Material Shortage,0.9208,0.7492,0.6899
M07,2025-03-15,Day,480,459,789,1052,21,Planned Maintenance,0.9562,0.75,0.7172
M07,2025-03-15,Night,480,430,732,977,50,Changeover,0.8958,0.7492,0.6711
M08,2025-03-15,Day,480,372,738,762,108,Changeover,0.775,0.9685,0.7506
M08,2025-03-15,Night,480,440,742,983,40,Changeover,0.9167,0.7548,0.6919
M01,2025-03-16,Day,480,466,868,1015,14,Mechanical Failure,0.9708,0.8552,0.8302
M01,2025-03-16,Night,480,410,765,934,70,Planned Maintenance,0.8542,0.8191,0.6997
M02,2025-03-16,Day,480,389,791,814,91,Mechanical Failure,0.8104,0.9717,0.7875
M02,2025-03-16,Night,480,412,633,782,68,Quality Check Hold,0.8583,0.8095,0.6948
M03,2025-03-16,Day,480,340,637,644,140,Quality Check Hold,0.7083,0.9891,0.7006
M03,2025-03-16,Night,480,466,760,1014,14,Planned Maintenance,0.9708,0.7495,0.7276
M04,2025-03-16,Day,480,343,570,576,137,Mechanical Failure,0.7146,0.9896,0.7072
M04,2025-03-16,Night,480,406,726,943,74,Quality Check Hold,0.8458,0.7699,0.6512
M05,2025-03-16,Day,480,436,977,1017,44,Changeover,0.9083,0.9607,0.8726
M05,2025-03-16,Night,480,397,610,656,83,Quality Check Hold,0.8271,0.9299,0.7691
M06,2025-03-16,Day,480,467,744,993,13,Mechanical Failure,0.9729,0.7492,0.7289
M06,2025-03-16,Night,480,340,589,742,140,Mechanical Failure,0.7083,0.7938,0.5622
M07,2025-03-16,Day,480,401,624,833,79,Mechanical Failure,0.8354,0.7491,0.6258
M07,2025-03-16,Night,480,457,618,825,23,Mechanical Failure,0.9521,0.7491,0.7132
M08,2025-03-16,Day,480,420,838,962,60,Mechanical Failure,0.875,0.8711,0.7622
M08,2025-03-16,Night,480,363,675,709,117,Mechanical Failure,0.7562,0.952,0.7199
M01,2025-03-17,Day,480,380,752,760,100,Operator Break,0.7917,0.9895,0.7834
M01,2025-03-17,Night,480,394,693,803,86,Mechanical Failure,0.8208,0.863,0.7084
M02,2025-03-17,Day,480,391,635,655,89,Mechanical Failure,0.8146,0.9695,0.7898
M02,2025-03-17,Night,480,445,774,1033,35,Changeover,0.9271,0.7493,0.6947
M03,2025-03-17,Day,480,365,768,776,115,Planned Maintenance,0.7604,0.9897,0.7526
M03,2025-03-17,Night,480,470,853,1138,10,Mechanical Failure,0.9792,0.7496,0.734
M04,2025-03-17,Day,480,364,793,826,116,Changeover,0.7583,0.96,0.728
M04,2025-03-17,Night,480,380,616,822,100,Material Shortage,0.7917,0.7494,0.5933
M05,2025-03-17,Day,480,371,690,697,109,Material Shortage,0.7729,0.99,0.7652
M06,2025-03-17,Day,480,413,557,743,67,Mechanical Failure,0.8604,0.7497,0.645
M06,2025-03-17,Night,480,381,676,902,99,Mechanical Failure,0.7938,0.7494,0.5949
M07,2025-03-17,Day,480,444,666,889,36,Electrical Fault,0.925,0.7492,0.693
M07,2025-03-17,Night,480,390,712,950,90,Mechanical Failure,0.8125,0.7495,0.609
M08,2025-03-17,Day,480,379,835,844,101,Material Shortage,0.7896,0.9893,0.7812
M08,2025-03-17,Night,480,354,674,690,126,Material Shortage,0.7375,0.9768,0.7204
M01,2025-03-18,Day,480,432,771,879,48,Mechanical Failure,0.9,0.8771,0.7894
M01,2025-03-18,Night,480,451,672,897,29,Changeover,0.9396,0.7492,0.7039
M02,2025-03-18,Day,480,411,907,983,69,Changeover,0.8562,0.9227,0.79
M02,2025-03-18,Night,480,451,603,799,29,None,0.9396,0.7547,0.7091
M03,2025-03-18,Day,480,413,825,953,67,Quality Check Hold,0.8604,0.8657,0.7448
M03,2025-03-18,Night,480,408,628,838,72,Mechanical Failure,0.85,0.7494,0.637
M04,2025-03-18,Day,480,384,642,720,96,Mechanical Failure,0.8,0.8917,0.7134
M04,2025-03-18,Night,480,371,616,792,109,Material Shortage,0.7729,0.7778,0.6012
M05,2025-03-18,Day,480,371,678,685,109,Planned Maintenance,0.7729,0.9898,0.765
M05,2025-03-18,Night,480,410,795,962,70,Material Shortage,0.8542,0.8264,0.7059
M06,2025-03-18,Day,480,431,633,830,49,Changeover,0.8979,0.7627,0.6848
M07,2025-03-18,Day,480,390,498,654,90,Operator Break,0.8125,0.7615,0.6187
M07,2025-03-18,Night,480,442,722,963,38,Changeover,0.9208,0.7497,0.6903
M08,2025-03-18,Day,480,432,702,770,48,Planned Maintenance,0.9,0.9117,0.8205
M08,2025-03-18,Night,480,354,572,598,126,Changeover,0.7375,0.9565,0.7054
M01,2025-03-19,Day,480,469,677,843,11,Planned Maintenance,0.9771,0.8031,0.7847
M01,2025-03-19,Night,480,441,745,935,39,Planned Maintenance,0.9188,0.7968,0.7321
M02,2025-03-19,Day,480,375,833,842,105,Changeover,0.7812,0.9893,0.7728
M02,2025-03-19,Night,480,362,733,766,118,Quality Check Hold,0.7542,0.9569,0.7217
M03,2025-03-19,Day,480,418,654,724,62,Operator Break,0.8708,0.9033,0.7866
M03,2025-03-19,Night,480,343,740,778,137,Electrical Fault,0.7146,0.9512,0.6797
M04,2025-03-19,Night,480,379,648,865,101,Changeover,0.7896,0.7491,0.5915
M05,2025-03-19,Day,480,339,751,759,141,Planned Maintenance,0.7062,0.9895,0.6988
M05,2025-03-19,Night,480,418,748,874,62,Changeover,0.8708,0.8558,0.7452
M06,2025-03-19,Day,480,461,743,991,19,Electrical Fault,0.9604,0.7497,0.72
M06,2025-03-19,Night,480,386,630,840,94,Planned Maintenance,0.8042,0.75,0.6032
M07,2025-03-19,Day,480,428,753,1005,52,Mechanical Failure,0.8917,0.7493,0.6682
M07,2025-03-19,Night,480,454,699,932,26,Material Shortage,0.9458,0.75,0.7093
M08,2025-03-19,Day,480,353,671,678,127,Material Shortage,0.7354,0.9897,0.7278
M08,2025-03-19,Night,480,378,824,907,102,Mechanical Failure,0.7875,0.9085,0.7154
M01,2025-03-20,Day,480,342,696,704,138,Mechanical Failure,0.7125,0.9886,0.7044
M01,2025-03-20,Night,480,466,656,875,14,Material Shortage,0.9708,0.7497,0.7278
M02,2025-03-20,Day,480,385,782,790,95,Changeover,0.8021,0.9899,0.794
M02,2025-03-20,Night,480,354,666,717,126,Electrical Fault,0.7375,0.9289,0.6851
M03,2025-03-20,Day,480,378,651,730,102,Operator Break,0.7875,0.8918,0.7023
M03,2025-03-20,Night,480,341,709,805,139,Mechanical Failure,0.7104,0.8807,0.6256
M04,2025-03-20,Day,480,431,635,829,49,Mechanical Failure,0.8979,0.766,0.6878
M04,2025-03-20,Night,480,457,600,801,23,Quality Check Hold,0.9521,0.7491,0.7132
M05,2025-03-20,Day,480,459,818,907,21,Electrical Fault,0.9562,0.9019,0.8624
M05,2025-03-20,Night,480,410,677,757,70,Mechanical Failure,0.8542,0.8943,0.7639
M06,2025-03-20,Day,480,384,681,856,96,Planned Maintenance,0.8,0.7956,0.6365
M06,2025-03-20,Night,480,410,516,689,70,Mechanical Failure,0.8542,0.7489,0.6397
M07,2025-03-20,Day,480,365,649,866,115,Changeover,0.7604,0.7494,0.5698
M07,2025-03-20,Night,480,470,709,946,10,Quality Check Hold,0.9792,0.7495,0.7339
M08,2025-03-20,Day,480,409,910,967,71,Mechanical Failure,0.8521,0.9411,0.8019
M08,2025-03-20,Night,480,439,589,786,41,Changeover,0.9146,0.7494,0.6854
M01,2025-03-21,Day,480,364,694,702,116,Electrical Fault,0.7583,0.9886,0.7497
M01,2025-03-21,Night,480,374,707,798,106,Material Shortage,0.7792,0.886,0.6904
M02,2025-03-21,Day,480,417,820,958,63,Electrical Fault,0.8688,0.8559,0.7436
M02,2025-03-21,Night,480,337,544,587,143,Material Shortage,0.7021,0.9267,0.6506
M03,2025-03-21,Day,480,454,800,955,26,Quality Check Hold,0.9458,0.8377,0.7923
M03,2025-03-21,Night,480,422,653,853,58,Planned Maintenance,0.8792,0.7655,0.673
M04,2025-03-21,Day,480,392,770,923,88,Changeover,0.8167,0.8342,0.6813
M04,2025-03-21,Night,480,351,630,718,129,Changeover,0.7312,0.8774,0.6416
M05,2025-03-21,Day,480,464,753,830,16,Mechanical Failure,0.9667,0.9072,0.877
M05,2025-03-21,Night,480,360,688,697,120,Quality Check Hold,0.75,0.9871,0.7403
M06,2025-03-21,Day,480,401,650,833,79,Planned Maintenance,0.8354,0.7803,0.6519
M06,2025-03-21,Night,480,410,603,805,70,Quality Check Hold,0.8542,0.7491,0.6399
M07,2025-03-21,Day,480,358,672,881,122,Mechanical Failure,0.7458,0.7628,0.5689
M07,2025-03-21,Night,480,457,661,882,23,Changeover,0.9521,0.7494,0.7135
M08,2025-03-21,Day,480,403,653,735,77,Changeover,0.8396,0.8884,0.7459
M08,2025-03-21,Night,480,466,748,998,14,Electrical Fault,0.9708,0.7495,0.7276
M01,2025-03-22,Day,480,344,745,753,136,Changeover,0.7167,0.9894,0.7091
M01,2025-03-22,Night,480,385,610,662,95,Mechanical Failure,0.8021,0.9215,0.7391
M02,2025-03-22,Day,480,361,816,827,119,Planned Maintenance,0.7521,0.9867,0.7421
M02,2025-03-22,Night,480,351,589,658,129,Mechanical Failure,0.7312,0.8951,0.6545
M03,2025-03-22,Day,480,404,670,707,76,Quality Check Hold,0.8417,0.9477,0.7977
M03,2025-03-22,Night,480,423,645,860,57,None,0.8812,0.75,0.6609
M04,2025-03-22,Day,480,351,736,821,129,Mechanical Failure,0.7312,0.8965,0.6555
M04,2025-03-22,Night,480,428,600,801,52,Electrical Fault,0.8917,0.7491,0.668
M05,2025-03-22,Day,480,459,747,816,21,Planned Maintenance,0.9562,0.9154,0.8753
M05,2025-03-22,Night,480,341,819,828,139,Changeover,0.7104,0.9891,0.7027
M06,2025-03-22,Day,480,346,596,623,134,Planned Maintenance,0.7208,0.9567,0.6896
M06,2025-03-22,Night,480,338,514,659,142,Planned Maintenance,0.7042,0.78,0.5493
M07,2025-03-22,Day,480,411,585,781,69,Planned Maintenance,0.8562,0.749,0.6413
M07,2025-03-22,Night,480,386,674,899,94,Electrical Fault,0.8042,0.7497,0.6029
M08,2025-03-22,Day,480,376,743,751,104,Changeover,0.7833,0.9893,0.7749
